"date","candidate","name","sources","isretweeted","text","length","favorites","retweets"
2020-10-28 23:47:52,"Biden","bursuk","iPad",TRUE,"@PRIMONUTMEG: Make war criminals heroes again!

#Biden2020 https://t.co/RmN2V7adNX",85,0,23
2020-10-28 23:47:35,"Biden","changeforRI","Android",TRUE,"@BitmojiMaddow: I may or may not have bought a plush #biden #joebiden today... #vote #voting #Elections #Elections2020 #Biden2020 #maddo…",140,0,3
2020-10-28 23:47:22,"Biden","___smoky","Android",NA,"@FreeCryptopia #Biden2020 https://t.co/5GGTZW86ox",49,0,0
2020-10-28 23:47:20,"Biden","glizzydreams","iPhone",NA,"@JoeBiden those right wing rednecks won’t know what hit em on the 3rd #biden2020",80,0,0
2020-10-28 23:47:15,"Biden","iadoptedmymum","iPhone",NA,"just a #friendlyreminder if you are not sexist racist stupid piece of shit #VoteBlue. No<U+2764><U+FE0F> I am not fan of #Biden ,… https://t.co/lyj5ZXfpzd",140,0,0
2020-10-28 23:47:08,"Biden","charliefburnett","iPhone",NA,"If @kalpenn isn’t a part of the new administration, is all this even worth it?

Yes. Yes it is. (But dang it’d be g… https://t.co/fMG0SAXKOf",140,1,0
2020-10-28 23:47:00,"Biden","Frustratedlady3","iPhone",TRUE,"@kimemdoyle: @crankyoldbag @MysterySolvent Our veterinarian is Dr Flake,yes she's related.but she saved our cats life. Gentle,  caring a…",140,0,1
2020-10-28 23:46:44,"Biden","duhasena","Android",NA,"Eski Baskan Barack Obama ve Biden  Cumartesi günü Michian'da birlikte kampanya yapacak. 

#Election2020 #Biden2020… https://t.co/3yRYFhdRCg",139,0,0
2020-10-28 23:46:39,"Biden","Sue83402849","iPad",TRUE,"@TheWood52925: @DC_Draino I don’t care. It will be over soon #Biden2020",74,0,1
2020-10-28 23:46:22,"Biden","pixienic","Web",TRUE,"@Jacob4progress: You get to send one to prison for life, who do you choose?

#Biden #Biden2020 #COVID19 #BlackLivesMatter #Election2020",138,0,3
2020-10-28 23:46:05,"Biden","cmmrlr76","iPhone",TRUE,"@cmmrlr76: @ChinaDaily Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020 #BidenHarris2020ToSaveAmerica #BidenH…",140,0,1
2020-10-28 23:45:53,"Biden","cmmrlr76","iPhone",TRUE,"@cmmrlr76: @ChinaDaily Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020 #BidenHarris2020ToSaveAmerica #BidenH…",140,0,1
2020-10-28 23:45:48,"Biden","David_Rossiter","iPhone",NA,"Can we just say “more than a quarter of a million Americans have died of COVID?” Language has meaning and impact. “… https://t.co/m3IKcWSSTa",140,0,0
2020-10-28 23:45:41,"Biden","cmmrlr76","iPhone",NA,"@ChinaDaily Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020… https://t.co/Yl45QATu4Z",112,2,1
2020-10-28 23:45:36,"Biden","solidreturns","iPhone",NA,"@FoxNews Which validates the story #Biden #Biden2020 #BidenBelieves #BidenCalm #BidenCoalition #BidenCrimeFamiily… https://t.co/C1QwPOWzI4",138,0,0
2020-10-28 23:45:30,"Biden","politicalcomic","iPhone",TRUE,"@PRIMONUTMEG: Make war criminals heroes again!

#Biden2020 https://t.co/RmN2V7adNX",85,0,23
2020-10-28 23:45:12,"Biden","___smoky","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,6597
2020-10-28 23:44:53,"Biden","cmmrlr76","iPhone",NA,"Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020 #BidenHarris2020ToSaveAmerica… https://t.co/57G2jCWSbu",130,0,0
2020-10-28 23:44:39,"Biden","LSMontoya","iPad",TRUE,"@PeteKent01: #TonyBobulinski drops bomb on #Biden2020 revealing proof of #BidenFamilyCorruption all the way up to #TheBigGuy, #WheresHun…",140,0,617
2020-10-28 23:44:30,"Biden","Joandrewrm","Android",NA,"@GOP @realDonaldTrump And he will win.. no doubt... #Biden2020",62,0,0
2020-10-28 23:44:29,"Biden","StevendosSantos","Web",NA,"#VoteAgainstTrump #BidenHarris2020 #Biden2020 #BidenHarrisToSaveAmerica #BidenHarrisLandslide2020… https://t.co/subLUfMRPK",122,0,0
2020-10-28 23:44:27,"Biden","faith4liberty","Android",TRUE,"@PeteKent01: #TonyBobulinski drops bomb on #Biden2020 revealing proof of #BidenFamilyCorruption all the way up to #TheBigGuy, #WheresHun…",140,0,617
2020-10-28 23:44:05,"Biden","cmmrlr76","iPhone",NA,"@ChinaDaily Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020… https://t.co/fPoHdp2GDc",112,1,1
2020-10-28 23:44:05,"Biden","DokkanEh","iPhone",NA,"@ElisaJGCC @warrior_dokkan Freedom of speech and opinion is racist and evil #Biden2020 <U+0001F91E><U+0001F3FD>",89,1,0
2020-10-28 23:43:52,"Biden","HeatherVB3","Web",NA,"@realDonaldTrump Because its * fake news * ... #Biden2020",57,0,0
2020-10-28 23:43:44,"Biden","Abridge_News","Web",NA,"Who won the final 2020 Presidential debate? Does it matter?

https://t.co/8tJYnNTzlz
#EscapeTheEcho #KrystenWelker… https://t.co/Slz66ESiol",139,0,0
2020-10-28 23:43:09,"Biden","yuanxiangtang","Android",TRUE,"@PeteKent01: #TonyBobulinski drops bomb on #Biden2020 revealing proof of #BidenFamilyCorruption all the way up to #TheBigGuy, #WheresHun…",140,0,617
2020-10-28 23:42:52,"Biden","cmmrlr76","iPhone",NA,"Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020 #BidenHarris2020ToSaveAmerica… https://t.co/1LIi6OuDrn",130,0,0
2020-10-28 23:42:36,"Biden","Chandle64208452","Web",TRUE,"@PRIMONUTMEG: Make war criminals heroes again!

#Biden2020 https://t.co/RmN2V7adNX",85,0,23
2020-10-28 23:42:28,"Biden","Sam_and_the_dog","Android",TRUE,"@sharkyrae: ATTENTION: COME, OUT.. COME OUT! READ BELOW PLEASE! 

Don’t let the talk of long lines intimidate you! My friend in Chicago’…",140,0,55
2020-10-28 23:42:18,"Biden","Memesta92237125","Android",NA,"@realDonaldTrump Shut up nigga no one cares #biden2020",54,1,0
2020-10-28 23:42:10,"Biden","LilithResists","Android",NA,"@Pistachio #Biden2020",21,0,0
2020-10-28 23:42:06,"Biden","SilverNeychev","iPhone",TRUE,"@PRIMONUTMEG: Make war criminals heroes again!

#Biden2020 https://t.co/RmN2V7adNX",85,0,23
2020-10-28 23:42:05,"Biden","PerroBolche","Android",NA,"@teleSURtv #Biden2020 Si cambiará",33,0,0
2020-10-28 23:41:57,"Biden","mickythetomcat","iPhone",NA,"@andrewzimmern Cautiously optimistic that we will be celebrating!  #Biden2020",77,0,0
2020-10-28 23:41:28,"Biden","Laura_HBIC","Android",TRUE,"@verbalese: This is what happens when you have a POTUS who says COVID is going away. 

This is what happens when your leader literally d…",140,0,115
2020-10-28 23:41:06,"Biden","cmmrlr76","iPhone",NA,"Donald J Trump president should be treasonable #VoteAgainstTrump #Biden2020 #BidenHarris2020ToSaveAmerica… https://t.co/JSSnc2BQvo",130,0,0
2020-10-28 23:40:09,"Biden","vnnare","Android",NA,"@FreeCryptopia #VOTE #Biden2020",31,0,0
2020-10-28 23:40:05,"Biden","justbeyou4u","Android",NA,"Are there any #Biden2020 voters in #NorthCarolina that can help me with some questions I have? I'm not a resident t… https://t.co/gGZfeImY47",140,0,0
2020-10-28 23:40:04,"Biden","stir_tom","Web",NA,"@jamesoliphant No holidays!!?? Amazing!  #biden2020",51,1,0
2020-10-28 23:39:37,"Biden","TuffyTrump","Web",TRUE,"@PeteKent01: #TonyBobulinski drops bomb on #Biden2020 revealing proof of #BidenFamilyCorruption all the way up to #TheBigGuy, #WheresHun…",140,0,617
2020-10-28 23:39:28,"Biden","vnnare","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,6597
2020-10-28 23:39:17,"Biden","kasajabapa","iPad",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:39:03,"Biden","Nah26378743","iPhone",NA,"@realDonaldTrump #DumpTrump2020 #TrumpTaxReturns #TrumpIsLosing #VoteAgainstTrump #ByeDon #EndTheChaos #Biden2020… https://t.co/TPm28RaCve",138,0,0
2020-10-28 23:38:56,"Biden","riegoayabyu","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,6597
2020-10-28 23:38:41,"Biden","CptHuang","Web",NA,"#FindRichardHalliday #vanessaguillen #LavenaJohnson #ElderFernandes #TrumpRallyOmaha #Trump #Hooah… https://t.co/rPNF0gk0bF",123,0,1
2020-10-28 23:38:32,"Biden","ShanaBear10","iPhone",TRUE,"@waltermasterson: Look at the voting booth I made for my cat- #Biden2020 #BidenHarrisToSaveAmerica #Biden https://t.co/KymxJw5pT2",132,0,28
2020-10-28 23:38:11,"Biden","CaponeBrocato","Android",TRUE,"@DetHippieChick: Good evening politics chatter #Biden2020 https://t.co/jM3EmAGcpb",84,0,1
2020-10-28 23:37:33,"Biden","UNSTOPMAN","Android",NA,"@JayMBurton How are both awful let me explain Trump lies everyday and is a childish clown and Biden is someone who… https://t.co/zaXZqNDUdZ",139,1,0
2020-10-28 23:36:23,"Biden","kramer_mb","iPhone",NA,"@realDonaldTrump Pitre <U+0001F921> #WearAMask #WashYourHands #vote #Biden2020",67,0,0
2020-10-28 23:36:21,"Biden","Brian_xy_828","others",NA,"I’ve cast my vote, now I can only hope and pray that this nightmare is almost over. 

#vote #vote2020 #voteblue2020… https://t.co/eDG9FxzCov",140,1,0
2020-10-28 23:36:19,"Biden","MaisNonCher","Android",NA,"@realDonaldTrump BECAUSE YOU are the one that is corrupt #projection #Biden #BidenHarris2020 #Biden2020… https://t.co/0kD1ikP1ZW",128,0,0
2020-10-28 23:36:18,"Biden","meganorbecky","Android",NA,"@FreeCryptopia #VOTE #Biden2020",31,0,0
2020-10-28 23:36:11,"Biden","MutahiMuriithi","Web",NA,"@realDonaldTrump #BidenFamilyCorruption #Biden2020 is fearful and making the great nation of America to be full of… https://t.co/FBGkVA7h6C",139,1,0
2020-10-28 23:35:52,"Biden","57MCM","Android",NA,"Our kids are not in school, there are no graduations, no weddings, no Thanksgiving, no Christmas, &amp; no 4th of July.… https://t.co/U7J6oJIXFZ",144,1,0
2020-10-28 23:35:49,"Biden","Brandon36059972","Android",NA,"@realDonaldTrump #DumpTrump #Biden2020 Fake news",48,0,0
2020-10-28 23:35:24,"Biden","Cyd9406","iPhone",NA,"@Acosta It’s not the coverage he got in 2016 for sure. #Biden2020",65,1,0
2020-10-28 23:35:15,"Biden","lorettaslaught1","iPhone",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:34:58,"Biden","SmokePaintLove","iPad",TRUE,"@lapaintergirl: @JoeBiden <U+0001F44F><U+0001F604>I VOTED TOO!!
<U+0001F1FA><U+0001F1F8> #IVotedForJoeBiden <U+0001F1FA><U+0001F1F8>
#BidenHarrisToSaveAmerica #BidenHarris2020 #Biden2020 #BidenHarrisLan…",140,0,1
2020-10-28 23:34:57,"Biden","meganorbecky","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,6597
2020-10-28 23:34:55,"Biden","FourWayPolitics","Android",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:34:50,"Biden","Idragflops","Web",NA,"@OfficialLFT2020 I just voted for @JoseJavierJJR and so did my classmates and siblings :) #latinasforbiden… https://t.co/TgGUNmZ0XR",131,0,0
2020-10-28 23:34:45,"Biden","Christi23394388","iPhone",TRUE,"@PeteKent01: #TonyBobulinski drops bomb on #Biden2020 revealing proof of #BidenFamilyCorruption all the way up to #TheBigGuy, #WheresHun…",140,0,617
2020-10-28 23:33:31,"Biden","mediabaloney","Web",NA,"The klan #BreakingTheRules yet again. #tRUMPVirus #tRUMPPandemic #tRUMPPlague #Klandemic #Election2020  #Biden2020… https://t.co/1pG4Vbxugd",139,0,0
2020-10-28 23:33:24,"Biden","LCojines","Android",TRUE,"@danapontillo22: @JoeBiden I'm in Clearwater Florida, and the 55+ up gang is voting for #Biden2020 . I drive a van to drop off seniors t…",140,0,13
2020-10-28 23:33:17,"Biden","sgr1ff","Android",NA,"@xxRGriffxx #Biden2020",22,0,0
2020-10-28 23:33:11,"Biden","solidreturns","iPhone",NA,"#Biden #Biden2020 #BidenBelieves #BidenCalm #BidenCoalition #BidenCrimeFamiily #BlueWave #BlueWave2020 #BidenGate… https://t.co/b0bVn4V9Y3",138,0,0
2020-10-28 23:33:04,"Biden","jcgchicago","iPad",TRUE,"@DemJennn: I cannot wait for the #BidenCalm. Please vote. Make your voice heard.
#Biden2020 <U+0001F1FA><U+0001F1F8>
#DemCastWI https://t.co/2CWrMRkEDG",132,0,4
2020-10-28 23:32:44,"Biden","ProgPolAdvisor","Web",NA,"To win elections, Trump and the GOP have to rely more and more on home grown propaganda, help from foreign governme… https://t.co/Uc3Sei6b4J",140,0,0
2020-10-28 23:32:39,"Biden","monksplace","iPhone",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:32:38,"Biden","oldwomanistired","Android",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:32:32,"Biden","SnowFallenStar","Android",NA,"I agree to disagree. Only because there are people with special needs that can't physically wear a mask. Like peopl… https://t.co/DGZgt9qcdN",140,0,0
2020-10-28 23:31:56,"Biden","Driaaaaaaaa_","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,6597
2020-10-28 23:31:31,"Biden","solidreturns","iPhone",NA,"#Biden #Biden2020 #BidenBelieves #BidenCalm #BidenCoalition #BidenCrimeFamiily #BlueWave #BlueWave2020 #BidenGate… https://t.co/UTMljsMWs6",138,0,1
2020-10-28 23:31:23,"Biden","ThoJSch","Web",TRUE,"@omarkhan80: I voted for the first time ever! I became a US citizen expressly for this purpose. I love being an American and I'm hoping…",139,0,1
2020-10-28 23:31:19,"Biden","24sales2U","Web",TRUE,"@judgeyourself99: @realDonaldTrump #Biden2020 https://t.co/xA6SJOx43B",72,0,60
2020-10-28 23:31:15,"Biden","NannyJoan26","Web",TRUE,"@sharkyrae: ATTENTION: COME, OUT.. COME OUT! READ BELOW PLEASE! 

Don’t let the talk of long lines intimidate you! My friend in Chicago’…",140,0,55
2020-10-28 23:30:54,"Biden","83_Susan","iPhone",TRUE,"@sharkyrae: ATTENTION: COME, OUT.. COME OUT! READ BELOW PLEASE! 

Don’t let the talk of long lines intimidate you! My friend in Chicago’…",140,0,55
